0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,label
-612.810791015625,91.13050079345703,3.6563613414764404,14.375621795654297,5.6840691566467285,6.595278739929199,-7.815525531768799,-7.708071708679199,-12.261245727539062,-7.313221454620361,2.334672689437866,0.5922541618347168,-0.21268293261528015,-6.798616886138916,1.2515184879302979,-2.212038516998291,-6.80014705657959,-3.544870138168335,-2.9908337593078613,-0.8893137574195862,-10.40303897857666,-0.6741829514503479,-2.0957515239715576,-6.4232659339904785,-3.4163200855255127,0.2691764831542969,-7.556890487670898,1.735061764717102,-6.3862128257751465,-0.40796494483947754,-5.876510143280029,-3.0854403972625732,-4.012864112854004,-3.98579478263855,-6.403528690338135,-0.7463749051094055,-2.517026662826538,-4.669392108917236,-6.88688325881958,-3.947389602661133,0.37153932452201843,0.4296024739742279,0.4353996813297272,0.35810044407844543,0.38117220997810364,0.37813425064086914,0.3567814230918884,0.36304089426994324,0.3696500062942505,0.4408953785896301,0.6137312650680542,0.551816463470459,0.1869403545673077,2559.6935496395467,calm
-615.4578247070312,86.49378967285156,-5.194875717163086,19.323020935058594,8.754477500915527,3.5146327018737793,-6.10182523727417,-11.226889610290527,-13.2081880569458,-5.2027082443237305,4.885494232177734,-1.4740357398986816,-0.5125601887702942,-7.389562606811523,-0.6607962846755981,0.08569500595331192,-6.241500377655029,-3.198298931121826,-0.8431411385536194,-0.1887752264738083,-9.285505294799805,-2.167673349380493,-2.0144569873809814,-5.0593767166137695,-1.6729469299316406,-0.6057876348495483,-5.602828502655029,1.1317640542984009,-3.6940224170684814,-1.1742231845855713,-5.8070244789123535,-4.027704238891602,-5.182002067565918,-3.6595754623413086,-5.802526950836182,-0.8491286635398865,-2.1770389080047607,-4.197673797607422,-6.078041076660156,-5.133925437927246,0.3647686839103699,0.4747063219547272,0.49292126297950745,0.44873538613319397,0.4518408179283142,0.48807260394096375,0.49106618762016296,0.515599250793457,0.46019992232322693,0.44069766998291016,0.45862019062042236,0.3976699411869049,0.25427058293269234,2611.561535635061,calm
-616.13671875,73.98907470703125,-5.61279296875,14.56686782836914,4.519774436950684,-3.8280937671661377,-7.030733108520508,-8.178228378295898,-13.89296817779541,-3.1425695419311523,-1.83473801612854,-8.218003273010254,1.089797019958496,-5.707016944885254,-2.952338218688965,2.3759913444519043,-9.567636489868164,-3.4922080039978027,-3.017000198364258,-3.032111644744873,-6.9964141845703125,-0.15401089191436768,-3.6122753620147705,-5.599577903747559,-3.23563814163208,-2.316561460494995,-6.115536689758301,0.20279550552368164,-4.835209369659424,-1.3289824724197388,-3.4197001457214355,-3.1821579933166504,-3.084742784500122,-4.359792709350586,-4.963140487670898,-2.7922263145446777,-2.9150476455688477,-0.9229606986045837,-2.4131970405578613,-0.9695558547973633,0.5766605138778687,0.6157326102256775,0.531132698059082,0.520969033241272,0.5627837777137756,0.5672173500061035,0.4673570990562439,0.4879192113876343,0.5109617710113525,0.47934144735336304,0.488244891166687,0.5629390478134155,0.3416023254394531,2797.6427217346773,happy
-601.02001953125,73.71424865722656,-7.1424994468688965,18.018577575683594,7.663852691650391,-1.9836945533752441,-7.730341911315918,-5.682048797607422,-16.004135131835938,-1.6102890968322754,0.2039254605770111,-7.506824970245361,3.87385630607605,-4.734559059143066,-2.7367141246795654,3.664571523666382,-9.231104850769043,-3.2308082580566406,0.3701522946357727,-2.0413217544555664,-7.295741081237793,-0.16759620606899261,-4.372072696685791,-6.582948684692383,-0.7343604564666748,-1.3135662078857422,-4.246603012084961,-0.7706637978553772,-4.4780120849609375,-1.4435349702835083,-1.8944817781448364,-4.020630836486816,-1.967785358428955,-3.4679808616638184,-3.6276121139526367,-1.8587617874145508,-1.3443511724472046,-2.3628928661346436,-2.7604782581329346,-1.1814467906951904,0.5832303762435913,0.5656136274337769,0.5158805251121521,0.5495419502258301,0.5435463786125183,0.5440421104431152,0.48045819997787476,0.49447476863861084,0.4706363379955292,0.4767018258571625,0.566714882850647,0.5917170643806458,0.2654876708984375,2631.8049323988516,happy
-624.142578125,73.20094299316406,-2.984949827194214,15.253687858581543,2.0333547592163086,-0.2782576382160187,-6.654721260070801,-8.612391471862793,-16.168874740600586,-3.934196949005127,2.776278018951416,-8.2726469039917,2.25559401512146,-4.782273292541504,-0.7219410538673401,1.9059549570083618,-7.9459333419799805,-2.3812856674194336,-1.190872311592102,-3.901883602142334,-5.922451972961426,-2.320767402648926,-2.835451364517212,-4.452952861785889,-2.9136245250701904,-0.5198485851287842,-6.052692890167236,1.403839111328125,-3.197666883468628,-0.8710770606994629,-2.884662389755249,-2.7405617237091064,-2.8686134815216064,-4.40131950378418,-4.275328636169434,-2.149747133255005,-2.0675008296966553,-1.4099271297454834,-4.3288116455078125,-2.668992280960083,0.5196973085403442,0.52884441614151,0.5212512612342834,0.44095584750175476,0.4146493673324585,0.4357975721359253,0.4409066438674927,0.5396661162376404,0.5350549817085266,0.49838197231292725,0.5650039911270142,0.5414320826530457,0.3395432692307692,2863.364043358146,happy
-607.8640747070312,69.66941833496094,-0.6958227753639221,21.833480834960938,2.0618674755096436,-0.17839288711547852,-3.930124521255493,-8.634002685546875,-17.16471290588379,-5.271437168121338,0.265095055103302,-6.399934768676758,2.6937386989593506,-5.658616065979004,-1.4491724967956543,1.0056697130203247,-9.38997745513916,-3.134307384490967,-1.969165563583374,-3.5088248252868652,-7.0840349197387695,-2.034723997116089,-3.3759427070617676,-5.431683540344238,-3.68537974357605,0.0980788916349411,-7.955979347229004,0.3786894679069519,-4.865132808685303,-0.8170768618583679,-3.7811696529388428,-2.736365795135498,-3.535916805267334,-3.6825575828552246,-4.629049777984619,-2.2974510192871094,-2.856304883956909,-3.0255579948425293,-5.6505446434021,-2.426039934158325,0.49278387427330017,0.5015945434570312,0.48648327589035034,0.4571409225463867,0.3684733510017395,0.4032745063304901,0.4023696482181549,0.4402024447917938,0.49421802163124084,0.4636322557926178,0.5305637121200562,0.5824004411697388,0.31731520432692306,2801.668257551388,happy
-559.3497924804688,59.43459701538086,-7.348328590393066,6.731324195861816,-1.610507607460022,-1.6446791887283325,-15.297956466674805,-10.801414489746094,-12.724634170532227,-10.259270668029785,-0.980868399143219,-8.85312271118164,-2.5251474380493164,-4.815951824188232,-7.8318190574646,-0.6855191588401794,-9.563294410705566,-4.254345417022705,-3.7189462184906006,-6.308138370513916,-6.7530670166015625,-3.7187631130218506,-5.278646945953369,-6.098916530609131,-4.4028520584106445,-1.8027310371398926,-2.307483673095703,3.2584707736968994,0.9699651598930359,0.8144748210906982,-2.7980422973632812,-1.4597548246383667,-1.7789573669433594,1.6586228609085083,1.4441356658935547,6.197427749633789,2.7241244316101074,0.9207119941711426,-1.5771019458770752,-0.9087697863578796,0.4451657235622406,0.42725467681884766,0.5026440024375916,0.44766658544540405,0.44407591223716736,0.5128045082092285,0.49867647886276245,0.5190331339836121,0.4463435709476471,0.39169439673423767,0.4656427204608917,0.5305019021034241,0.32523662860576924,2814.3511290918923,happy
-525.6324462890625,65.39656066894531,-13.422567367553711,7.114838600158691,2.4793035984039307,-2.894314765930176,-13.134978294372559,-8.312349319458008,-17.194005966186523,-9.487421035766602,3.2600131034851074,-9.44516658782959,-1.7099077701568604,-2.53208327293396,-7.868464469909668,0.4500957727432251,-8.71056842803955,-6.7232747077941895,-2.7868094444274902,-5.555844306945801,-7.425418853759766,-4.999534606933594,-4.182293891906738,-5.460987091064453,-2.753037691116333,1.0446012020111084,-5.280776500701904,0.8361201286315918,-1.1316180229187012,-3.0014798641204834,-1.3383193016052246,1.9318853616714478,1.0149283409118652,1.7291297912597656,-0.4041918218135834,4.946806907653809,4.8868231773376465,6.389383316040039,2.102623462677002,0.054586850106716156,0.41871321201324463,0.5133190155029297,0.47743090987205505,0.4326465129852295,0.4820033311843872,0.5161288976669312,0.48845773935317993,0.5354642868041992,0.5498700141906738,0.4697412848472595,0.4231906831264496,0.40408745408058167,0.21731896033653847,2393.8973417301036,happy
-460.33026123046875,63.15961456298828,-13.468571662902832,9.937034606933594,-0.07539379596710205,-3.240330696105957,-13.818609237670898,-12.049684524536133,-23.861621856689453,-6.467386245727539,-0.10421711951494217,-12.272019386291504,0.17549778521060944,-5.215036392211914,-9.269621849060059,2.270885705947876,-12.546607971191406,-5.184422016143799,-3.1558401584625244,-6.2887678146362305,-9.308995246887207,-3.284201145172119,-6.366511344909668,-7.128248691558838,-5.502723217010498,-3.881131172180176,-7.686899185180664,-2.3978238105773926,-6.6566081047058105,-2.5885376930236816,-0.4318847358226776,-0.4602067172527313,2.2796592712402344,1.1547874212265015,0.6360322833061218,2.2901690006256104,4.036098003387451,2.9850211143493652,1.3245142698287964,2.942922353744507,0.3397091031074524,0.3567880690097809,0.33574169874191284,0.36558017134666443,0.42348459362983704,0.5040011405944824,0.4930925667285919,0.47614574432373047,0.5206636786460876,0.4552021324634552,0.39743781089782715,0.40687721967697144,0.19602989783653846,2539.2768289645255,happy
-475.0104064941406,64.748046875,-11.656610488891602,8.972134590148926,-1.3624598979949951,-4.326519966125488,-12.85409927368164,-12.519540786743164,-22.508834838867188,-9.462559700012207,-2.3589677810668945,-9.268343925476074,-0.5677207112312317,-3.740056037902832,-10.146371841430664,0.19732747972011566,-11.131611824035645,-7.457004070281982,-3.4312644004821777,-4.08560848236084,-10.389315605163574,-3.6438651084899902,-5.620610237121582,-8.404613494873047,-5.680243492126465,-2.3884034156799316,-8.855572700500488,-2.6576178073883057,-5.491046905517578,-4.051357746124268,-3.832423686981201,-2.5375051498413086,-3.843428373336792,1.8160135746002197,-0.5659533739089966,4.738070011138916,1.8876503705978394,1.7308260202407837,0.9016103744506836,2.9001405239105225,0.450191468000412,0.4290550947189331,0.42492371797561646,0.4329831898212433,0.4556966722011566,0.5057762861251831,0.4276386797428131,0.44304561614990234,0.4596155881881714,0.42837509512901306,0.3799804449081421,0.41574084758758545,0.2408428485576923,2778.2703056243095,happy
-634.8777465820312,77.04579162597656,-2.8813233375549316,18.228151321411133,8.792020797729492,-3.5449211597442627,-2.9235713481903076,-10.810564994812012,-13.933831214904785,-5.67113733291626,-5.511651039123535,-2.2366552352905273,-1.2557419538497925,-8.325457572937012,-2.664787530899048,-1.731523036956787,-7.075952053070068,-5.919286727905273,-3.996641159057617,-1.07878577709198,-8.653607368469238,-3.000767469406128,-3.3646183013916016,-6.336575031280518,-2.6068735122680664,-2.3765149116516113,-5.824426174163818,-1.690781831741333,-3.1245555877685547,-2.475691556930542,-3.048691987991333,-2.8089988231658936,-3.268582820892334,-2.9380738735198975,-5.929226398468018,-3.6716666221618652,-2.994145393371582,-3.0002756118774414,-4.7488861083984375,-3.598886251449585,0.6283684968948364,0.6088167428970337,0.5279549360275269,0.5042115449905396,0.43352171778678894,0.36527690291404724,0.3640844225883484,0.4392283260822296,0.48101720213890076,0.5017147064208984,0.5621458888053894,0.5526919960975647,0.272265625,2707.5856821386938,sad
-670.4843139648438,72.87327575683594,-5.122417449951172,16.83156967163086,8.073149681091309,-1.8720020055770874,-0.5634686350822449,-9.439884185791016,-12.272228240966797,-6.369640350341797,-1.795128583908081,-2.157902479171753,-1.917443871498108,-4.019977569580078,-0.8200488686561584,-1.0795552730560303,-4.499711990356445,-3.16827392578125,-1.8992165327072144,-0.03345450013875961,-7.971951961517334,-1.5145021677017212,-1.4623286724090576,-5.018935680389404,-1.5053783655166626,-1.4203622341156006,-4.548454284667969,-1.1193110942840576,-3.7687904834747314,-1.0662375688552856,-1.5668811798095703,-2.0686917304992676,-2.524470329284668,-1.6422295570373535,-4.4274516105651855,-0.16416504979133606,-2.0172526836395264,-2.4775257110595703,-4.056416034698486,-3.261260986328125,0.5496248602867126,0.5518444180488586,0.5164234042167664,0.5452085137367249,0.5167944431304932,0.4520932734012604,0.45854899287223816,0.5411991477012634,0.6156354546546936,0.5579456090927124,0.52700275182724,0.4683716595172882,0.31734900841346153,2949.429139624126,sad
-707.9432983398438,70.33209228515625,-3.9816367626190186,16.394805908203125,7.665535926818848,-2.153186798095703,-2.060913324356079,-8.838733673095703,-12.730489730834961,-4.4454755783081055,-1.1473309993743896,-1.585549235343933,-1.444582462310791,-3.857682228088379,-3.1639437675476074,-0.2863349914550781,-5.28249979019165,-7.1817240715026855,-0.7982679009437561,-0.5464985966682434,-7.220851421356201,-2.4526755809783936,-3.4026448726654053,-5.154176712036133,-1.9493814706802368,-0.9015920758247375,-3.5024421215057373,-0.042039621621370316,-3.7990975379943848,0.21056970953941345,-2.9764134883880615,-4.161113262176514,-2.125852584838867,-1.6026564836502075,-3.6401584148406982,-0.9943941831588745,-0.9710099697113037,-2.4562790393829346,-4.88432502746582,-3.2111258506774902,0.6182286143302917,0.5875864028930664,0.580346405506134,0.6219545602798462,0.5296120047569275,0.48897355794906616,0.5056601166725159,0.5506114959716797,0.6481446623802185,0.6616206169128418,0.5944952368736267,0.5704087018966675,0.2734825721153846,3137.922027129288,sad
-681.6502075195312,69.69684600830078,0.46915486454963684,18.170814514160156,6.870312213897705,-0.448263019323349,1.356428623199463,-8.93822193145752,-14.520135879516602,-4.707396507263184,-2.8978686332702637,-3.0332133769989014,-0.14261843264102936,-4.88594913482666,-3.0561068058013916,2.1999576091766357,-3.744821071624756,-5.209447383880615,-2.044978141784668,-0.2415410876274109,-7.843021392822266,-2.476249933242798,-2.398621082305908,-4.3600006103515625,-2.43996000289917,-0.7577461004257202,-5.197570323944092,-2.790205955505371,-2.8006510734558105,-0.08250822871923447,-2.1095643043518066,-1.9347621202468872,-2.425466537475586,-2.9693751335144043,-4.870350360870361,-1.9857110977172852,-2.5730884075164795,-2.008847236633301,-3.2734527587890625,-3.010291814804077,0.5637953877449036,0.5123507976531982,0.49252042174339294,0.5169753432273865,0.5092865228652954,0.4769229292869568,0.4563237130641937,0.49106621742248535,0.5412309169769287,0.5477967262268066,0.5733856558799744,0.6431840658187866,0.3210331086189516,3052.580091081512,sad
-624.8101196289062,77.52800750732422,0.09783770889043808,19.88445472717285,8.857914924621582,-3.256848096847534,-2.223750114440918,-10.291402816772461,-12.763716697692871,-2.6949501037597656,-3.9048519134521484,-4.1572265625,-0.907988965511322,-7.247109889984131,-2.466837167739868,0.5741349458694458,-6.842411994934082,-4.461445331573486,-3.732123851776123,-0.6985971331596375,-6.781901836395264,-1.8096280097961426,-3.3180172443389893,-6.6297807693481445,-2.819338083267212,-1.5284664630889893,-4.887972831726074,0.33631646633148193,-2.5647573471069336,-0.617579996585846,-3.7881548404693604,-1.4543368816375732,-4.144865989685059,-2.482680082321167,-5.139689922332764,-1.8882734775543213,-2.822300910949707,-3.631828784942627,-3.6865251064300537,-4.283857822418213,0.5782303810119629,0.5191295742988586,0.42129144072532654,0.4241747558116913,0.4394761025905609,0.4346138536930084,0.40158918499946594,0.46262258291244507,0.4930111765861511,0.5576844811439514,0.6487851738929749,0.6002238988876343,0.29525615985576925,2695.3078789554474,sad
-587.7398071289062,62.54054260253906,-6.062552452087402,12.954742431640625,4.547710418701172,-4.493005275726318,-10.604272842407227,-8.765388488769531,-18.683168411254883,-5.465187072753906,-2.7438278198242188,-8.550165176391602,0.3845367431640625,-5.978397846221924,-6.335192680358887,1.3707367181777954,-11.189714431762695,-4.1348557472229,-0.8480689525604248,-3.2920987606048584,-8.081199645996094,-2.4947402477264404,-8.771583557128906,-4.790196895599365,-4.681862831115723,-1.837565541267395,-5.729276180267334,-2.7981436252593994,-3.223259925842285,-1.6797477006912231,-3.5090322494506836,-3.631932258605957,-4.192683219909668,-2.5247249603271484,-4.727423667907715,1.0487725734710693,-0.7372235059738159,-2.2159039974212646,-4.010746955871582,-2.2721188068389893,0.5112534761428833,0.5141874551773071,0.48457303643226624,0.47704410552978516,0.5050432085990906,0.44296374917030334,0.42228206992149353,0.5197470784187317,0.48277026414871216,0.42899733781814575,0.5178822875022888,0.5921409726142883,0.30257662259615387,3007.5242022578595,sad
-577.984130859375,67.760498046875,-7.037594318389893,16.876731872558594,4.939755439758301,-3.4777793884277344,-8.413763999938965,-11.454423904418945,-22.81331443786621,-5.983521938323975,-2.8746705055236816,-8.92794132232666,0.45757758617401123,-6.957000255584717,-4.669177055358887,1.8295949697494507,-8.299768447875977,-5.654136657714844,-3.558229684829712,-3.196613073348999,-9.203224182128906,-4.816773891448975,-3.334909200668335,-7.440195083618164,-5.824280261993408,-1.3806400299072266,-8.3709716796875,-1.8472543954849243,-4.424056529998779,-2.2289812564849854,-4.32651948928833,-3.152255058288574,-4.214752197265625,-3.381692409515381,-4.984261512756348,-2.8926262855529785,-0.9237006306648254,-0.7284992933273315,-0.7197327017784119,-0.32175779342651367,0.4744957387447357,0.5167335867881775,0.45901012420654297,0.4258718192577362,0.4148659408092499,0.45004820823669434,0.44273367524147034,0.46730372309684753,0.5233532190322876,0.5248012542724609,0.542462170124054,0.5558370351791382,0.26089242788461536,2827.3657835988183,sad
