mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,zcr,centroid,rmse,label
-704.5413208007812,68.82943725585938,4.728954792022705,11.950600624084473,5.638882637023926,5.834094524383545,-4.862490653991699,-4.862799167633057,-8.308452606201172,-4.876190662384033,2.3179218769073486,1.222751259803772,0.5954949259757996,-4.025670051574707,1.7289726734161377,-0.8497866988182068,-4.325157165527344,-1.9796419143676758,-1.6255348920822144,-0.3870319724082947,-7.332237243652344,-0.30294090509414673,-1.2871861457824707,-4.558949947357178,-2.4062345027923584,0.38516709208488464,-5.131937026977539,1.4207473993301392,-4.424171447753906,-0.033679667860269547,-4.037990093231201,-2.1042745113372803,-2.885347843170166,-2.8581392765045166,-4.42322301864624,-0.38969841599464417,-1.7169564962387085,-3.3131680488586426,-4.860293388366699,-2.760481595993042,0.4977845847606659,0.5520675778388977,0.5046316385269165,0.4770166575908661,0.472729355096817,0.442624568939209,0.4660850465297699,0.4744601845741272,0.4897414743900299,0.5681657195091248,0.6819359660148621,0.5378275513648987,0.33750965831043955,3113.155414246312,0.0020959414541721344,calm
-690.9957275390625,65.29337310791016,-3.514500141143799,14.551636695861816,6.737836837768555,2.9514787197113037,-4.367007732391357,-8.268065452575684,-9.74273681640625,-3.7135794162750244,3.7736470699310303,-0.9587889313697815,-0.2662217319011688,-5.518913745880127,-0.3622313439846039,0.16217918694019318,-4.594704627990723,-2.3552377223968506,-0.5806329846382141,-0.1043938547372818,-6.971124172210693,-1.630910873413086,-1.4904836416244507,-3.8059675693511963,-1.247434377670288,-0.4240756034851074,-4.197308540344238,0.861632227897644,-2.749077320098877,-0.8735811710357666,-4.315182209014893,-3.0117177963256836,-3.8715641498565674,-2.731201171875,-4.351267337799072,-0.6213459372520447,-1.6469696760177612,-3.1889266967773438,-4.6203227043151855,-3.892841339111328,0.4976399540901184,0.5857918858528137,0.5783518552780151,0.5595618486404419,0.534367561340332,0.5566024780273438,0.5590821504592896,0.5648436546325684,0.5210261940956116,0.519987165927887,0.5359786152839661,0.4678196609020233,0.3301910223988439,3214.0083482397918,0.002133492147549987,calm
-645.9546508789062,63.11669921875,-4.388944149017334,12.588353157043457,4.241157054901123,-2.902261734008789,-5.671873092651367,-6.623363494873047,-11.532383918762207,-2.3804144859313965,-1.2910127639770508,-6.802652835845947,1.1827936172485352,-4.672375679016113,-2.41355037689209,2.1658787727355957,-8.006255149841309,-2.862919807434082,-2.4479100704193115,-2.5724356174468994,-5.862131595611572,-0.08601399511098862,-3.0173799991607666,-4.7407755851745605,-2.6895833015441895,-2.026184320449829,-5.190275192260742,0.17098015546798706,-4.062398433685303,-1.1081643104553223,-2.9269886016845703,-2.6940839290618896,-2.6108179092407227,-3.7561111450195312,-4.239494800567627,-2.390045642852783,-2.510735273361206,-0.7905222773551941,-2.05165696144104,-0.8185871243476868,0.6099840998649597,0.6404249668121338,0.5713335871696472,0.5627241730690002,0.5891393423080444,0.5964921712875366,0.5158346891403198,0.5297948122024536,0.5438230037689209,0.5195791125297546,0.5324215292930603,0.5996955037117004,0.401142578125,3067.91168791532,0.004263023380190134,happy
-631.406982421875,62.99947738647461,-5.819209575653076,15.460055351257324,6.526638031005859,-1.5888868570327759,-6.59741735458374,-4.806328773498535,-13.67724609375,-1.3645011186599731,0.13336659967899323,-6.3668646812438965,3.4054479598999023,-3.9404101371765137,-2.185832977294922,3.244837522506714,-7.840125560760498,-2.765777826309204,0.2946031391620636,-1.7035340070724487,-6.209853649139404,-0.052585676312446594,-3.6594767570495605,-5.536400318145752,-0.527411937713623,-1.0415534973144531,-3.57204270362854,-0.5617430806159973,-3.760733127593994,-1.1737196445465088,-1.6179535388946533,-3.446037530899048,-1.6974660158157349,-2.9603078365325928,-3.1057090759277344,-1.6062296628952026,-1.1414215564727783,-2.0415542125701904,-2.353450059890747,-1.0229889154434204,0.6084180474281311,0.6130385994911194,0.5604459047317505,0.5818929672241211,0.5658980011940002,0.5605831146240234,0.49984559416770935,0.5119138360023499,0.5035110116004944,0.5101057887077332,0.5798999071121216,0.6164542436599731,0.33329427083333335,2897.8822941203643,0.0049052671529352665,happy
-656.2288818359375,62.2065315246582,-2.343207597732544,12.916069984436035,1.8241281509399414,-0.170713409781456,-5.669990539550781,-7.2867751121521,-13.776976585388184,-3.312201499938965,2.361758232116699,-7.001429557800293,1.9307775497436523,-4.153744697570801,-0.6542397141456604,1.5832626819610596,-6.761647701263428,-1.9936144351959229,-0.9640440940856934,-3.304640769958496,-5.084048271179199,-1.969759225845337,-2.400223731994629,-3.7728614807128906,-2.4584548473358154,-0.4478435516357422,-5.132293701171875,1.2209514379501343,-2.682562828063965,-0.7472866773605347,-2.484252452850342,-2.330461025238037,-2.457477331161499,-3.7256903648376465,-3.635313034057617,-1.8423868417739868,-1.7079577445983887,-1.194244623184204,-3.640782594680786,-2.221952199935913,0.5483834147453308,0.5679231286048889,0.5590473413467407,0.4893181025981903,0.4524739682674408,0.4586341083049774,0.48287439346313477,0.5719718337059021,0.5732290744781494,0.5602158904075623,0.6134477257728577,0.5628823041915894,0.36240042892156865,3162.438944595728,0.003749155206605792,happy
-652.7005615234375,57.02252960205078,0.4184402525424957,18.289316177368164,2.630988121032715,0.4183555245399475,-2.5292725563049316,-6.28470516204834,-13.434198379516602,-3.6181442737579346,0.6169872283935547,-4.589427947998047,2.576322317123413,-4.2168145179748535,-0.7787556648254395,1.1893740892410278,-7.2837724685668945,-2.2791335582733154,-1.2412019968032837,-2.5630087852478027,-5.55430269241333,-1.4302952289581299,-2.6229515075683594,-4.238897323608398,-2.8871402740478516,0.2650219202041626,-6.418368339538574,0.5125979781150818,-4.020098686218262,-0.48509272933006287,-3.1079564094543457,-1.9839891195297241,-2.9109606742858887,-2.8654327392578125,-3.793431043624878,-1.8354440927505493,-2.2344062328338623,-2.4365897178649902,-4.500555515289307,-1.9647104740142822,0.5411505103111267,0.556562602519989,0.5635254979133606,0.5411668419837952,0.4468453824520111,0.4563055634498596,0.4468652307987213,0.47839006781578064,0.5309716463088989,0.5159116983413696,0.5823944807052612,0.6303737163543701,0.396258544921875,3184.692765962536,0.003753095166757703,happy
-596.55810546875,49.150779724121094,-5.986515522003174,5.6085686683654785,-1.2716352939605713,-1.2067617177963257,-12.03727912902832,-8.81425952911377,-11.101424217224121,-8.968306541442871,-0.6817096471786499,-7.052579402923584,-1.9013768434524536,-3.7996504306793213,-6.752007484436035,-0.8194761276245117,-7.424614429473877,-2.9690191745758057,-2.8509280681610107,-4.90959358215332,-5.343440532684326,-2.986923933029175,-3.9913344383239746,-4.443711757659912,-3.3355636596679688,-1.5795552730560303,-1.97725248336792,2.6602649688720703,0.9337823390960693,1.0087050199508667,-2.1869733333587646,-1.4884175062179565,-1.6310317516326904,1.3583600521087646,1.2614253759384155,5.3319807052612305,2.3744239807128906,0.6982365250587463,-1.342288851737976,-0.6930714845657349,0.4409005045890808,0.520911693572998,0.5634618997573853,0.4754725992679596,0.5142124891281128,0.5434916019439697,0.5433811545372009,0.5131037831306458,0.431049644947052,0.41700664162635803,0.5219993591308594,0.48820120096206665,0.35960225039308175,3169.511743384964,0.00643945625051856,happy
-559.92333984375,54.87593460083008,-11.518561363220215,5.495306491851807,2.4158709049224854,-1.8642916679382324,-11.111780166625977,-7.5967488288879395,-14.508147239685059,-7.433643341064453,3.2631521224975586,-7.886473655700684,-1.6498953104019165,-1.9573465585708618,-5.963914394378662,0.7812486886978149,-7.343446731567383,-5.879088401794434,-2.509664297103882,-4.624467372894287,-6.17488956451416,-4.118282318115234,-3.466348171234131,-4.506298065185547,-2.1654794216156006,1.034738540649414,-4.192087173461914,0.847888171672821,-0.8473667502403259,-2.361363410949707,-0.8797832727432251,1.8626611232757568,0.8538134098052979,1.2811963558197021,-0.43891164660453796,4.21433162689209,4.2435078620910645,5.298573970794678,1.6244533061981201,0.023601774126291275,0.4326866865158081,0.504069447517395,0.4558795094490051,0.44023823738098145,0.4994288682937622,0.5637110471725464,0.5232071876525879,0.5630478858947754,0.5645581483840942,0.46252110600471497,0.4368517994880676,0.3966314196586609,0.25966610270700635,2615.5578749913207,0.008205214515328407,happy
-517.7569580078125,48.020118713378906,-10.221419334411621,7.831820011138916,-0.17214840650558472,-2.173067092895508,-10.422513008117676,-9.233612060546875,-17.878963470458984,-4.913381576538086,0.0017016242491081357,-9.143921852111816,0.11875610053539276,-3.859673023223877,-6.972126483917236,1.7564470767974854,-9.525070190429688,-3.888265371322632,-2.3510923385620117,-4.755599498748779,-7.040947914123535,-2.4223062992095947,-4.768798351287842,-5.400755405426025,-4.15755033493042,-2.9584832191467285,-5.854791164398193,-1.7768909931182861,-5.057951927185059,-1.9315948486328125,-0.2704709768295288,-0.30417802929878235,1.7886643409729004,0.9048305749893188,0.470114141702652,1.741519570350647,3.0594892501831055,2.2718923091888428,0.9895156025886536,2.2820181846618652,0.4198993146419525,0.4335421919822693,0.4137577414512634,0.45425522327423096,0.4915643632411957,0.5584874749183655,0.4899706244468689,0.5252381563186646,0.5236760973930359,0.44901415705680847,0.46543583273887634,0.44057217240333557,0.2905474494485294,2993.6174176926156,0.010928558185696602,happy
-539.1985473632812,49.672794342041016,-8.996246337890625,6.914048194885254,-1.1240025758743286,-3.3295466899871826,-9.793233871459961,-9.628172874450684,-17.208341598510742,-7.140058517456055,-1.767851710319519,-7.01246976852417,-0.28077131509780884,-2.806893825531006,-7.761524677276611,0.14621654152870178,-8.591303825378418,-5.6437764167785645,-2.629361391067505,-3.1393160820007324,-7.960901737213135,-2.7990260124206543,-4.261030197143555,-6.42650842666626,-4.382969379425049,-1.7824853658676147,-6.8063836097717285,-1.9975090026855469,-4.205048561096191,-3.0383975505828857,-2.892928123474121,-1.9656115770339966,-2.916483163833618,1.394362449645996,-0.49508145451545715,3.6176724433898926,1.4428008794784546,1.2744665145874023,0.6851513981819153,2.172978401184082,0.4957799017429352,0.4799312949180603,0.48439282178878784,0.4888792634010315,0.5444903373718262,0.5260504484176636,0.4984610080718994,0.5506097674369812,0.5207120180130005,0.44127920269966125,0.4764541685581207,0.5088471174240112,0.336767578125,3185.7990833983044,0.010219879448413849,happy
-680.849853515625,60.80420684814453,-1.9560480117797852,14.204766273498535,6.827088356018066,-2.8811657428741455,-2.4629225730895996,-8.663905143737793,-11.03964614868164,-4.454039096832275,-4.258486270904541,-1.6950514316558838,-0.8582149744033813,-6.387971878051758,-1.953702449798584,-1.2930338382720947,-5.489141464233398,-4.614313125610352,-3.072486162185669,-0.8519595861434937,-6.853590488433838,-2.390399932861328,-2.6138899326324463,-4.986619472503662,-2.078476905822754,-1.8319860696792603,-4.580358028411865,-1.289341688156128,-2.438750743865967,-1.9647098779678345,-2.4176554679870605,-2.1967055797576904,-2.562298059463501,-2.3130240440368652,-4.5954742431640625,-2.851146936416626,-2.285468816757202,-2.3775956630706787,-3.7354648113250732,-2.8778951168060303,0.632249653339386,0.6630633473396301,0.6046900749206543,0.5624726414680481,0.5242856740951538,0.4283754825592041,0.40833359956741333,0.4685630202293396,0.5189844965934753,0.5319871306419373,0.5851026773452759,0.6184989213943481,0.2988104762801205,3160.396107850781,0.0021510084625333548,sad
-699.104248046875,65.49691772460938,-1.0995513200759888,16.531911849975586,8.52304744720459,-0.4671228528022766,0.17382079362869263,-7.589048862457275,-10.304403305053711,-5.5254693031311035,-1.7454495429992676,-2.0158567428588867,-1.752847671508789,-3.4568092823028564,-0.7095311880111694,-0.8706353902816772,-3.73691463470459,-2.6888248920440674,-1.6581135988235474,-0.053825076669454575,-6.664608001708984,-1.2142812013626099,-1.2996248006820679,-4.455512523651123,-1.461695909500122,-1.3804501295089722,-3.9869935512542725,-1.1737878322601318,-3.449460506439209,-1.3179216384887695,-1.7723451852798462,-2.3170859813690186,-2.769871711730957,-2.0940473079681396,-4.340175151824951,-0.6747925281524658,-2.1373965740203857,-2.4311141967773438,-3.6492738723754883,-2.9265246391296387,0.5338494181632996,0.5714309215545654,0.56989586353302,0.57025146484375,0.5819377303123474,0.526213526725769,0.4871975779533386,0.5155092477798462,0.5889120697975159,0.5603871941566467,0.5047550797462463,0.481170654296875,0.3448914366883117,3081.195874681327,0.002001896733418107,sad
-735.5239868164062,60.409446716308594,-3.4439849853515625,14.033259391784668,6.590171813964844,-1.7684736251831055,-1.7315748929977417,-7.569148540496826,-10.97607707977295,-3.822176694869995,-0.9965824484825134,-1.3543684482574463,-1.284480094909668,-3.3658487796783447,-2.7150137424468994,-0.2677125632762909,-4.574276924133301,-6.2131547927856445,-0.6974264979362488,-0.4767400622367859,-6.206567287445068,-2.1382195949554443,-2.9397389888763428,-4.492876052856445,-1.7348642349243164,-0.7488220930099487,-3.0107004642486572,-0.03129331395030022,-3.2676820755004883,0.20130132138729095,-2.551265001296997,-3.5863089561462402,-1.8061378002166748,-1.4017277956008911,-3.1509456634521484,-0.8549401760101318,-0.8466942310333252,-2.1212244033813477,-4.2328996658325195,-2.810549020767212,0.6214463710784912,0.6386851072311401,0.6104980111122131,0.6557439565658569,0.5919901132583618,0.5081437230110168,0.5225476622581482,0.5602319836616516,0.6377099752426147,0.6872915625572205,0.6271175742149353,0.6176568865776062,0.27627664528145696,3417.7812065900393,0.0017523396527394652,sad
-711.7861938476562,59.56720733642578,0.710944414138794,15.6037015914917,6.023352146148682,-0.16229145228862762,1.2461178302764893,-7.515769004821777,-12.228473663330078,-3.9741051197052,-2.396071672439575,-2.4673662185668945,-0.061853017657995224,-4.066410541534424,-2.583479404449463,1.8483773469924927,-3.20446515083313,-4.295266628265381,-1.660568356513977,-0.15550273656845093,-6.558675765991211,-2.021918773651123,-2.0046191215515137,-3.6405715942382812,-2.0240936279296875,-0.6536505222320557,-4.396279335021973,-2.326939105987549,-2.37812876701355,-0.04818025231361389,-1.7871206998825073,-1.6162738800048828,-2.04062557220459,-2.500549793243408,-4.126200199127197,-1.6679645776748657,-2.140113592147827,-1.6500777006149292,-2.7249341011047363,-2.5401010513305664,0.5979929566383362,0.5637944340705872,0.5440077781677246,0.5738922953605652,0.5571061968803406,0.5234578847885132,0.5029240250587463,0.5279954671859741,0.5611525177955627,0.5661747455596924,0.5978150963783264,0.6596820950508118,0.3454054741010274,3328.1353165188516,0.002293627941980958,sad
-669.9194946289062,62.42622375488281,0.9023568034172058,16.833581924438477,7.811779499053955,-1.8475590944290161,-0.9106534719467163,-7.485838413238525,-9.419271469116211,-1.5074193477630615,-2.440096139907837,-2.624328374862671,-0.1411150097846985,-5.096404552459717,-1.4083331823349,1.0472514629364014,-4.97609806060791,-3.1020350456237793,-2.574692487716675,-0.21248644590377808,-4.985165596008301,-1.1165181398391724,-2.3370654582977295,-4.951366901397705,-1.9474235773086548,-0.9107226729393005,-3.5464272499084473,0.5509278178215027,-1.7560189962387085,-0.2176516056060791,-2.8030014038085938,-0.98166424036026,-3.1020755767822266,-1.804402470588684,-3.978386163711548,-1.3351362943649292,-2.089122772216797,-2.7066140174865723,-2.770509719848633,-3.2692453861236572,0.5905809998512268,0.5179917216300964,0.5063522458076477,0.5220542550086975,0.5370809435844421,0.4941011369228363,0.5006269812583923,0.537109911441803,0.5568535923957825,0.6356465220451355,0.6590143442153931,0.6200777292251587,0.32551388624237804,3014.5749002692082,0.0029256681445986032,sad
-627.470458984375,50.89054489135742,-4.893385410308838,10.507070541381836,3.7041099071502686,-3.6143059730529785,-8.66797161102295,-7.146424293518066,-15.135482788085938,-4.434601783752441,-2.204540967941284,-6.959075927734375,0.33116084337234497,-4.906192779541016,-5.106900215148926,1.2198781967163086,-9.079948425292969,-3.4389870166778564,-0.7151817083358765,-2.6802902221679688,-6.50820779800415,-2.0350778102874756,-7.142913818359375,-3.9023406505584717,-3.8008105754852295,-1.4843084812164307,-4.674724102020264,-2.281141757965088,-2.608430862426758,-1.3512277603149414,-2.848191738128662,-2.9721007347106934,-3.425335645675659,-2.0002365112304688,-3.7978949546813965,0.8420473337173462,-0.58165043592453,-1.7636480331420898,-3.237337589263916,-1.8475768566131592,0.5688426494598389,0.5616389513015747,0.5213160514831543,0.5544459223747253,0.5288532972335815,0.47613367438316345,0.514570415019989,0.5718994140625,0.4868927001953125,0.49773168563842773,0.60080885887146,0.5969425439834595,0.3179412841796875,3370.3057694999397,0.0048092324286699295,sad
